state,district,bio_total,demo_total,total_auth,first_date,last_date,active_days,demo_ratio,bio_ratio,QDI,qdi_status,needs_audit
Daman & Diu,Diu,842.0,277.0,1119.0,2025-03-01,2025-12-29,82,0.2473,0.7518,-15.18,Good,0
Daman and Diu,Daman,4435.0,1133.0,5568.0,2025-03-01,2025-12-29,93,0.2034,0.7964,-19.64,Good,0
Daman and Diu,Diu,2906.0,454.0,3360.0,2025-03-01,2025-12-29,89,0.1351,0.8646,-26.46,Excellent,0
Darbhanga,Near University Thana,0.0,2.0,2.0,2025-12-16,2025-12-16,1,0.6667,0.0,60.0,Critical,1
Delhi,Central Delhi,67531.0,49798.0,117329.0,2025-03-01,2025-12-29,95,0.4244,0.5756,2.44,Watch,0
Delhi,East Delhi,178448.0,188577.0,367025.0,2025-03-01,2025-12-29,95,0.5138,0.4862,11.38,Watch,0
Delhi,Najafgarh,912.0,207.0,1119.0,2025-03-01,2025-12-29,83,0.1848,0.8143,-21.43,Excellent,0
Delhi,New Delhi,5633.0,4158.0,9791.0,2025-03-01,2025-12-29,94,0.4246,0.5753,2.47,Watch,0
Delhi,North Delhi,86537.0,87947.0,174484.0,2025-03-01,2025-12-29,95,0.504,0.496,10.4,Watch,0
Delhi,North East,49121.0,12080.0,61201.0,2025-03-01,2025-12-29,94,0.1974,0.8026,-20.26,Excellent,0
Delhi,North East Delhi,196085.0,143197.0,339282.0,2025-03-01,2025-12-29,95,0.4221,0.5779,2.21,Watch,0
Delhi,North West Delhi,426301.0,319021.0,745322.0,2025-03-01,2025-12-29,95,0.428,0.572,2.8,Watch,0
Delhi,Shahdara,9953.0,28826.0,38779.0,2025-03-01,2025-12-29,95,0.7433,0.2567,34.33,Concern,1
Delhi,South Delhi,292079.0,217473.0,509552.0,2025-03-01,2025-12-29,95,0.4268,0.5732,2.68,Watch,0
Delhi,South East Delhi,616.0,1169.0,1785.0,2025-03-01,2025-12-29,88,0.6545,0.3449,25.51,Concern,1
Delhi,South West Delhi,186887.0,172390.0,359277.0,2025-03-01,2025-12-29,95,0.4798,0.5202,7.98,Watch,0
Delhi,West Delhi,227198.0,236007.0,463205.0,2025-03-01,2025-12-29,95,0.5095,0.4905,10.95,Watch,0
Goa,Bardez,41.0,31.0,72.0,2025-09-01,2025-12-27,39,0.4247,0.5616,3.84,Watch,0
Goa,Bicholim,0.0,4.0,4.0,2025-10-31,2025-12-26,2,0.8,0.0,60.0,Critical,1
Goa,North Goa,41869.0,19556.0,61425.0,2025-03-01,2025-12-29,95,0.3184,0.6816,-8.16,Good,0
Goa,South Goa,32963.0,16935.0,49898.0,2025-03-01,2025-12-29,95,0.3394,0.6606,-6.06,Good,0
Goa,Tiswadi,2.0,4.0,6.0,2025-09-01,2025-12-12,4,0.5714,0.2857,31.43,Concern,1
Gujarat,Ahmadabad,17237.0,8115.0,25352.0,2025-03-01,2025-12-29,95,0.3201,0.6799,-7.99,Good,0
Gujarat,Ahmedabad,466301.0,276385.0,742686.0,2025-03-01,2025-12-29,95,0.3721,0.6279,-2.79,Good,0
Gujarat,Amreli,74997.0,28836.0,103833.0,2025-03-01,2025-12-29,95,0.2777,0.7223,-12.23,Good,0
Gujarat,Anand,123510.0,40482.0,163992.0,2025-03-01,2025-12-29,95,0.2469,0.7531,-15.31,Good,0
Gujarat,Arvalli,32144.0,8491.0,40635.0,2025-03-01,2025-12-29,94,0.209,0.791,-19.1,Good,0
Gujarat,Banas Kantha,631.0,483.0,1114.0,2025-07-01,2025-12-29,85,0.4332,0.5659,3.41,Watch,0
Gujarat,Banaskantha,170890.0,77848.0,248738.0,2025-03-01,2025-12-29,95,0.313,0.687,-8.7,Good,0
Gujarat,Bharuch,89563.0,51498.0,141061.0,2025-03-01,2025-12-29,95,0.3651,0.6349,-3.49,Good,0
Gujarat,Bhavnagar,152222.0,59711.0,211933.0,2025-03-01,2025-12-29,95,0.2817,0.7183,-11.83,Good,0
Gujarat,Botad,17984.0,7800.0,25784.0,2025-03-01,2025-12-29,94,0.3025,0.6975,-9.75,Good,0
Gujarat,Chhotaudepur,36878.0,10011.0,46889.0,2025-03-01,2025-12-29,95,0.2135,0.7865,-18.65,Good,0
Gujarat,Dahod,130709.0,37008.0,167717.0,2025-03-01,2025-12-29,94,0.2207,0.7793,-17.93,Good,0
Gujarat,Devbhumi Dwarka,27399.0,6792.0,34191.0,2025-03-01,2025-12-29,94,0.1986,0.8013,-20.13,Excellent,0
Gujarat,Dohad,16881.0,5470.0,22351.0,2025-03-01,2025-12-29,94,0.2447,0.7552,-15.52,Good,0
Gujarat,Gandhinagar,90473.0,65872.0,156345.0,2025-03-01,2025-12-29,95,0.4213,0.5787,2.13,Watch,0
Gujarat,Gir Somnath,40141.0,12649.0,52790.0,2025-03-01,2025-12-29,95,0.2396,0.7604,-16.04,Good,0
Gujarat,Jamnagar,87613.0,47645.0,135258.0,2025-03-01,2025-12-29,95,0.3523,0.6477,-4.77,Good,0
Gujarat,Junagadh,112752.0,39409.0,152161.0,2025-03-01,2025-12-29,95,0.259,0.741,-14.1,Good,0
Gujarat,Kachchh,141894.0,69020.0,210914.0,2025-03-01,2025-12-29,95,0.3272,0.6728,-7.28,Good,0
Gujarat,Kheda,129367.0,55156.0,184523.0,2025-03-01,2025-12-29,95,0.2989,0.7011,-10.11,Good,0
Gujarat,Mahesana,113614.0,52146.0,165760.0,2025-03-01,2025-12-29,95,0.3146,0.6854,-8.54,Good,0
Gujarat,Mahisagar,33703.0,7993.0,41696.0,2025-03-01,2025-12-29,94,0.1917,0.8083,-20.83,Excellent,0
Gujarat,Morbi,38052.0,20422.0,58474.0,2025-03-01,2025-12-29,95,0.3492,0.6507,-5.07,Good,0
Gujarat,Narmada,43959.0,15085.0,59044.0,2025-03-01,2025-12-29,95,0.2555,0.7445,-14.45,Good,0
Gujarat,Navsari,51278.0,30636.0,81914.0,2025-03-01,2025-12-29,95,0.374,0.626,-2.6,Good,0
Gujarat,Panch Mahals,375.0,435.0,810.0,2025-09-01,2025-12-29,84,0.5364,0.4624,13.76,Watch,0
Gujarat,Panchmahals,115537.0,34251.0,149788.0,2025-03-01,2025-12-29,95,0.2287,0.7713,-17.13,Good,0
Gujarat,Patan,80146.0,31325.0,111471.0,2025-03-01,2025-12-29,95,0.281,0.719,-11.9,Good,0
Gujarat,Porbandar,33474.0,15548.0,49022.0,2025-03-01,2025-12-29,95,0.3172,0.6828,-8.28,Good,0
Gujarat,Rajkot,200793.0,141619.0,342412.0,2025-03-01,2025-12-29,95,0.4136,0.5864,1.36,Watch,0
Gujarat,Sabar Kantha,675.0,679.0,1354.0,2025-09-01,2025-12-29,83,0.5011,0.4982,10.18,Watch,0
Gujarat,Sabarkantha,99900.0,45729.0,145629.0,2025-03-01,2025-12-29,95,0.314,0.686,-8.6,Good,0
Gujarat,Surat,343280.0,366587.0,709867.0,2025-03-01,2025-12-29,95,0.5164,0.4836,11.64,Watch,0
Gujarat,Surendra Nagar,104980.0,40280.0,145260.0,2025-03-01,2025-12-29,94,0.2773,0.7227,-12.27,Good,0
Gujarat,Surendranagar,593.0,930.0,1523.0,2025-09-01,2025-12-29,85,0.6102,0.3891,21.09,Concern,1
Gujarat,Tapi,43638.0,12689.0,56327.0,2025-03-01,2025-12-29,95,0.2253,0.7747,-17.47,Good,0
Gujarat,The Dangs,31423.0,6865.0,38288.0,2025-03-01,2025-12-29,95,0.1793,0.8207,-22.07,Excellent,0
Gujarat,Vadodara,222309.0,104624.0,326933.0,2025-03-01,2025-12-29,95,0.32,0.68,-8.0,Good,0
Gujarat,Valsad,96917.0,49867.0,146784.0,2025-03-01,2025-12-29,95,0.3397,0.6603,-6.03,Good,0
Haryana,Akhera,1.0,0.0,1.0,2025-11-05,2025-11-05,1,0.0,0.5,10.0,Watch,0
Haryana,Ambala,84241.0,34290.0,118531.0,2025-03-01,2025-12-29,95,0.2893,0.7107,-11.07,Good,0
Haryana,Bhiwani,112277.0,35540.0,147817.0,2025-03-01,2025-12-29,95,0.2404,0.7596,-15.96,Good,0
Haryana,Charkhi Dadri,10585.0,12512.0,23097.0,2025-03-01,2025-12-29,95,0.5417,0.4583,14.17,Watch,0
Haryana,Faridabad,154310.0,164263.0,318573.0,2025-03-01,2025-12-29,95,0.5156,0.4844,11.56,Watch,0
Haryana,Fatehabad,89530.0,43144.0,132674.0,2025-03-01,2025-12-29,95,0.3252,0.6748,-7.48,Good,0
Haryana,Gurgaon,86288.0,122343.0,208631.0,2025-03-01,2025-12-29,95,0.5864,0.4136,18.64,Watch,0
Haryana,Hisar,143438.0,64898.0,208336.0,2025-03-01,2025-12-29,95,0.3115,0.6885,-8.85,Good,0
Haryana,Jhajjar,65428.0,33300.0,98728.0,2025-03-01,2025-12-29,95,0.3373,0.6627,-6.27,Good,0
Haryana,Jind,110969.0,44896.0,155865.0,2025-03-01,2025-12-29,95,0.288,0.712,-11.2,Good,0
Haryana,Kaithal,99447.0,40900.0,140347.0,2025-03-01,2025-12-29,95,0.2914,0.7086,-10.86,Good,0
Haryana,Karnal,117210.0,49963.0,167173.0,2025-03-01,2025-12-29,95,0.2989,0.7011,-10.11,Good,0
Haryana,Kurukshetra,84318.0,29678.0,113996.0,2025-03-01,2025-12-29,95,0.2603,0.7397,-13.97,Good,0
Haryana,Mahendragarh,55903.0,29482.0,85385.0,2025-03-01,2025-12-29,95,0.3453,0.6547,-5.47,Good,0
Haryana,Mewat,90074.0,68238.0,158312.0,2025-03-01,2025-12-29,95,0.431,0.569,3.1,Watch,0
Haryana,Palwal,81247.0,70231.0,151478.0,2025-03-01,2025-12-29,95,0.4636,0.5364,6.36,Watch,0
Haryana,Panchkula,45314.0,35126.0,80440.0,2025-03-01,2025-12-29,95,0.4367,0.5633,3.67,Watch,0
Haryana,Panipat,110569.0,70208.0,180777.0,2025-03-01,2025-12-29,95,0.3884,0.6116,-1.16,Good,0
Haryana,Rewari,62153.0,45201.0,107354.0,2025-03-01,2025-12-29,95,0.421,0.5789,2.11,Watch,0
Haryana,Rohtak,86989.0,27137.0,114126.0,2025-03-01,2025-12-29,95,0.2378,0.7622,-16.22,Good,0
Haryana,Sirsa,117748.0,56592.0,174340.0,2025-03-01,2025-12-29,95,0.3246,0.6754,-7.54,Good,0
Haryana,Sonipat,106147.0,62185.0,168332.0,2025-03-01,2025-12-29,95,0.3694,0.6306,-3.06,Good,0
Haryana,Yamuna Nagar,109462.0,54177.0,163639.0,2025-03-01,2025-12-29,95,0.3311,0.6689,-6.89,Good,0
Haryana,Yamunanagar,977.0,460.0,1437.0,2025-03-01,2025-12-29,89,0.3199,0.6794,-7.94,Good,0
Himachal Pradesh,Bilaspur,24364.0,6992.0,31356.0,2025-03-01,2025-12-29,95,0.223,0.777,-17.7,Good,0
Himachal Pradesh,Chamba,37743.0,20329.0,58072.0,2025-03-01,2025-12-29,95,0.3501,0.6499,-4.99,Good,0
Himachal Pradesh,Hamirpur,26143.0,7606.0,33749.0,2025-03-01,2025-12-29,95,0.2254,0.7746,-17.46,Good,0
Himachal Pradesh,Kangra,101455.0,35328.0,136783.0,2025-03-01,2025-12-29,95,0.2583,0.7417,-14.17,Good,0
Himachal Pradesh,Kinnaur,4722.0,1217.0,5939.0,2025-03-01,2025-12-29,93,0.2049,0.7949,-19.49,Good,0
Himachal Pradesh,Kullu,23608.0,9966.0,33574.0,2025-03-01,2025-12-29,95,0.2968,0.7031,-10.31,Good,0
Himachal Pradesh,Lahaul and Spiti,48.0,59.0,107.0,2025-09-08,2025-12-29,51,0.5463,0.4444,15.56,Watch,0
Himachal Pradesh,Lahul & Spiti,650.0,293.0,943.0,2025-06-01,2025-12-29,81,0.3104,0.6886,-8.86,Good,0
Himachal Pradesh,Lahul and Spiti,817.0,237.0,1054.0,2025-06-01,2025-12-29,77,0.2246,0.7744,-17.44,Good,0
Himachal Pradesh,Mandi,69623.0,17003.0,86626.0,2025-03-01,2025-12-29,95,0.1963,0.8037,-20.37,Excellent,0
Himachal Pradesh,Shimla,43918.0,16340.0,60258.0,2025-03-01,2025-12-29,95,0.2712,0.7288,-12.88,Good,0
Himachal Pradesh,Sirmaur,36389.0,19883.0,56272.0,2025-03-01,2025-12-29,95,0.3533,0.6467,-4.67,Good,0
Himachal Pradesh,Solan,36380.0,9373.0,45753.0,2025-03-01,2025-12-29,95,0.2049,0.7951,-19.51,Good,0
Himachal Pradesh,Una,34589.0,9892.0,44481.0,2025-03-01,2025-12-29,95,0.2224,0.7776,-17.76,Good,0
Jaipur,Near meera hospital,0.0,2.0,2.0,2025-12-26,2025-12-26,1,0.6667,0.0,60.0,Critical,1
Jammu & Kashmir,Anantnag,7.0,11.0,18.0,2025-09-08,2025-12-26,10,0.5789,0.3684,23.16,Concern,1
Jammu & Kashmir,Badgam,10.0,5.0,15.0,2025-09-03,2025-12-25,12,0.3125,0.625,-2.5,Good,0
Jammu & Kashmir,Bandipur,1.0,0.0,1.0,2025-11-07,2025-11-07,1,0.0,0.5,10.0,Watch,0
Jammu & Kashmir,Baramula,81.0,106.0,187.0,2025-09-01,2025-12-27,65,0.5638,0.4309,16.91,Watch,0
Jammu & Kashmir,Doda,4.0,5.0,9.0,2025-09-16,2025-12-13,8,0.5,0.4,20.0,Watch,0
Jammu & Kashmir,Jammu,236.0,196.0,432.0,2025-09-01,2025-12-29,76,0.4527,0.545,5.5,Watch,0
Jammu & Kashmir,Kargil,2.0,11.0,13.0,2025-09-02,2025-12-27,8,0.7857,0.1429,45.71,Critical,1
Jammu & Kashmir,Kathua,52.0,48.0,100.0,2025-09-01,2025-12-29,45,0.4752,0.5149,8.51,Watch,0
Jammu & Kashmir,Kupwara,3.0,7.0,10.0,2025-10-15,2025-12-25,10,0.6364,0.2727,32.73,Concern,1
Jammu & Kashmir,Leh (ladakh),11.0,7.0,18.0,2025-09-04,2025-12-06,13,0.3684,0.5789,2.11,Watch,0
Jammu & Kashmir,Pulwama,2.0,1.0,3.0,2025-10-17,2025-12-04,3,0.25,0.5,10.0,Watch,0
Jammu & Kashmir,Punch,5.0,5.0,10.0,2025-09-15,2025-12-13,7,0.4545,0.4545,14.55,Watch,0
Jammu & Kashmir,Rajauri,12.0,15.0,27.0,2025-09-04,2025-12-27,22,0.5357,0.4286,17.14,Watch,0
Jammu & Kashmir,Srinagar,16.0,10.0,26.0,2025-09-09,2025-12-27,19,0.3704,0.5926,0.74,Watch,0
Jammu & Kashmir,Udhampur,8.0,3.0,11.0,2025-09-06,2025-12-28,10,0.25,0.6667,-6.67,Good,0
Jammu and Kashmir,?,1.0,0.0,1.0,2025-11-17,2025-11-17,1,0.0,0.5,10.0,Watch,0
Jammu and Kashmir,Anantnag,58544.0,36853.0,95397.0,2025-03-01,2025-12-29,95,0.3863,0.6137,-1.37,Good,0
Jammu and Kashmir,Badgam,15604.0,12605.0,28209.0,2025-03-01,2025-12-29,95,0.4468,0.5531,4.69,Watch,0
Jammu and Kashmir,Bandipore,24711.0,16549.0,41260.0,2025-03-01,2025-12-29,94,0.4011,0.5989,0.11,Watch,0
Jammu and Kashmir,Bandipur,0.0,1.0,1.0,2025-12-01,2025-12-01,1,0.5,0.0,60.0,Critical,1
Jammu and Kashmir,Baramula,76829.0,37699.0,114528.0,2025-03-01,2025-12-29,95,0.3292,0.6708,-7.08,Good,0
Jammu and Kashmir,Budgam,30279.0,18950.0,49229.0,2025-03-01,2025-12-29,94,0.3849,0.6151,-1.51,Good,0
Jammu and Kashmir,Doda,42637.0,12011.0,54648.0,2025-03-01,2025-12-29,95,0.2198,0.7802,-18.02,Good,0
Jammu and Kashmir,Ganderbal,15242.0,7906.0,23148.0,2025-03-01,2025-12-29,95,0.3415,0.6584,-5.84,Good,0
Jammu and Kashmir,Jammu,112279.0,36343.0,148622.0,2025-03-01,2025-12-29,95,0.2445,0.7555,-15.55,Good,0
Jammu and Kashmir,Kargil,3412.0,2174.0,5586.0,2025-03-01,2025-12-29,94,0.3891,0.6107,-1.07,Good,0
Jammu and Kashmir,Kathua,47571.0,21095.0,68666.0,2025-03-01,2025-12-29,95,0.3072,0.6928,-9.28,Good,0
Jammu and Kashmir,Kishtwar,25676.0,5992.0,31668.0,2025-03-01,2025-12-29,95,0.1892,0.8108,-21.08,Excellent,0
Jammu and Kashmir,Kulgam,35287.0,12597.0,47884.0,2025-03-01,2025-12-29,95,0.2631,0.7369,-13.69,Good,0
Jammu and Kashmir,Kupwara,63799.0,46141.0,109940.0,2025-03-01,2025-12-29,95,0.4197,0.5803,1.97,Watch,0
Jammu and Kashmir,Leh,2884.0,1482.0,4366.0,2025-03-01,2025-12-29,93,0.3394,0.6604,-6.04,Good,0
Jammu and Kashmir,Poonch,1.0,3.0,4.0,2025-11-26,2025-12-27,3,0.6,0.2,40.0,Concern,1
Jammu and Kashmir,Pulwama,39321.0,22005.0,61326.0,2025-03-01,2025-12-29,94,0.3588,0.6412,-4.12,Good,0
Jammu and Kashmir,Punch,57759.0,23767.0,81526.0,2025-03-01,2025-12-29,94,0.2915,0.7085,-10.85,Good,0
Jammu and Kashmir,Rajouri,65401.0,16417.0,81818.0,2025-03-01,2025-12-29,95,0.2007,0.7993,-19.93,Good,0
Jammu and Kashmir,Ramban,33304.0,8025.0,41329.0,2025-03-01,2025-12-29,95,0.1942,0.8058,-20.58,Excellent,0
Jammu and Kashmir,Reasi,27061.0,8835.0,35896.0,2025-03-01,2025-12-29,95,0.2461,0.7539,-15.39,Good,0
Jammu and Kashmir,Samba,13137.0,5323.0,18460.0,2025-03-01,2025-12-29,94,0.2883,0.7116,-11.16,Good,0
Jammu and Kashmir,Shupiyan,18725.0,8362.0,27087.0,2025-03-01,2025-12-29,92,0.3087,0.6913,-9.13,Good,0
Jammu and Kashmir,Srinagar,86837.0,41241.0,128078.0,2025-03-01,2025-12-29,95,0.322,0.678,-7.8,Good,0
Jammu and Kashmir,Udhampur,55375.0,17460.0,72835.0,2025-03-01,2025-12-29,94,0.2397,0.7603,-16.03,Good,0
Jammu and Kashmir,udhampur,1.0,0.0,1.0,2025-09-15,2025-09-15,1,0.0,0.5,10.0,Watch,0
Jharkhand,Bokaro,119151.0,72914.0,192065.0,2025-03-01,2025-12-29,95,0.3796,0.6204,-2.04,Good,0
Jharkhand,Bokaro *,3.0,0.0,3.0,2025-09-20,2025-12-01,3,0.0,0.75,-15.0,Good,0
Jharkhand,Chatra,73862.0,48716.0,122578.0,2025-03-01,2025-12-29,95,0.3974,0.6026,-0.26,Good,0
Jharkhand,Deoghar,75085.0,62394.0,137479.0,2025-03-01,2025-12-29,95,0.4538,0.5462,5.38,Watch,0
Jharkhand,Dhanbad,167156.0,110844.0,278000.0,2025-03-01,2025-12-29,95,0.3987,0.6013,-0.13,Good,0
Jharkhand,Dumka,87181.0,61043.0,148224.0,2025-03-01,2025-12-29,95,0.4118,0.5882,1.18,Watch,0
Jharkhand,East Singhbhum,150393.0,62277.0,212670.0,2025-03-01,2025-12-29,95,0.2928,0.7072,-10.72,Good,0
Jharkhand,Garhwa,107510.0,42688.0,150198.0,2025-03-01,2025-12-29,95,0.2842,0.7158,-11.58,Good,0
Jharkhand,Garhwa *,5866.0,2204.0,8070.0,2025-03-01,2025-12-29,95,0.2731,0.7268,-12.68,Good,0
Jharkhand,Giridih,128135.0,128757.0,256892.0,2025-03-01,2025-12-29,95,0.5012,0.4988,10.12,Watch,0
Jharkhand,Godda,89493.0,60280.0,149773.0,2025-03-01,2025-12-29,95,0.4025,0.5975,0.25,Watch,0
Jharkhand,Gumla,96485.0,48618.0,145103.0,2025-03-01,2025-12-29,95,0.3351,0.6649,-6.49,Good,0
Jharkhand,Hazaribag,8962.0,10002.0,18964.0,2025-03-01,2025-12-29,94,0.5274,0.4726,12.74,Watch,0
Jharkhand,Hazaribagh,85405.0,68354.0,153759.0,2025-03-01,2025-12-29,95,0.4445,0.5554,4.46,Watch,0
Jharkhand,Jamtara,43711.0,33466.0,77177.0,2025-03-01,2025-12-29,95,0.4336,0.5664,3.36,Watch,0
Jharkhand,Khunti,47959.0,21879.0,69838.0,2025-03-01,2025-12-29,95,0.3133,0.6867,-8.67,Good,0
Jharkhand,Kodarma,5269.0,3152.0,8421.0,2025-03-01,2025-12-29,94,0.3743,0.6256,-2.56,Good,0
Jharkhand,Koderma,41764.0,25003.0,66767.0,2025-03-01,2025-12-29,95,0.3745,0.6255,-2.55,Good,0
Jharkhand,Latehar,47321.0,39794.0,87115.0,2025-03-01,2025-12-29,95,0.4568,0.5432,5.68,Watch,0
Jharkhand,Lohardaga,42309.0,17585.0,59894.0,2025-03-01,2025-12-29,95,0.2936,0.7064,-10.64,Good,0
Jharkhand,Pakaur,2625.0,3698.0,6323.0,2025-03-01,2025-12-29,94,0.5848,0.4151,18.49,Watch,0
Jharkhand,Pakur,43267.0,46826.0,90093.0,2025-03-01,2025-12-29,95,0.5197,0.4802,11.98,Watch,0
Jharkhand,Palamau,2797.0,3959.0,6756.0,2025-03-01,2025-12-29,94,0.5859,0.4139,18.61,Watch,0
Jharkhand,Palamu,129904.0,118031.0,247935.0,2025-03-01,2025-12-29,95,0.4761,0.5239,7.61,Watch,0
Jharkhand,Pashchimi Singhbhum,16845.0,9497.0,26342.0,2025-03-01,2025-12-29,94,0.3605,0.6394,-3.94,Good,0
Jharkhand,Purbi Singhbhum,21800.0,5128.0,26928.0,2025-03-01,2025-12-29,95,0.1904,0.8095,-20.95,Excellent,0
Jharkhand,Ramgarh,41447.0,36564.0,78011.0,2025-03-01,2025-12-29,95,0.4687,0.5313,6.87,Watch,0
Jharkhand,Ranchi,212043.0,106756.0,318799.0,2025-03-01,2025-12-29,95,0.3349,0.6651,-6.51,Good,0
Jharkhand,Sahebganj,72075.0,67728.0,139803.0,2025-03-01,2025-12-29,95,0.4844,0.5155,8.45,Watch,0
Jharkhand,Sahibganj,2328.0,2725.0,5053.0,2025-03-01,2025-12-29,94,0.5392,0.4606,13.94,Watch,0
Jharkhand,Seraikela-Kharsawan,71865.0,29920.0,101785.0,2025-03-01,2025-12-29,95,0.294,0.706,-10.6,Good,0
Jharkhand,Seraikela-kharsawan,15434.0,6238.0,21672.0,2025-03-01,2025-12-29,95,0.2878,0.7121,-11.21,Good,0
Jharkhand,Simdega,70367.0,26955.0,97322.0,2025-03-01,2025-12-29,95,0.277,0.723,-12.3,Good,0
Jharkhand,West Singhbhum,145044.0,60367.0,205411.0,2025-03-01,2025-12-29,95,0.2939,0.7061,-10.61,Good,0
Karnataka,Bagalkot,87581.0,54335.0,141916.0,2025-03-01,2025-12-29,95,0.3829,0.6171,-1.71,Good,0
Karnataka,Bagalkot *,1851.0,1249.0,3100.0,2025-03-01,2025-12-29,95,0.4028,0.5969,0.31,Watch,0
Karnataka,Ballari,44527.0,24737.0,69264.0,2025-03-01,2025-12-29,95,0.3571,0.6428,-4.28,Good,0
Karnataka,Bangalore,216797.0,53876.0,270673.0,2025-03-01,2025-12-29,95,0.199,0.801,-20.1,Excellent,0
Karnataka,Bangalore Rural,48568.0,49162.0,97730.0,2025-03-01,2025-12-29,95,0.503,0.497,10.3,Watch,0
Karnataka,Belagavi,89337.0,55559.0,144896.0,2025-03-01,2025-12-29,95,0.3834,0.6166,-1.66,Good,0
Karnataka,Belgaum,123086.0,64916.0,188002.0,2025-03-01,2025-12-29,95,0.3453,0.6547,-5.47,Good,0
Karnataka,Bellary,76067.0,28053.0,104120.0,2025-03-01,2025-12-29,95,0.2694,0.7306,-13.06,Good,0
Karnataka,Bengaluru,358007.0,308150.0,666157.0,2025-03-01,2025-12-29,95,0.4626,0.5374,6.26,Watch,0
Karnataka,Bengaluru Rural,10.0,79.0,89.0,2025-09-03,2025-12-27,39,0.8778,0.1111,48.89,Critical,1
Karnataka,Bengaluru South,173.0,3738.0,3911.0,2025-09-01,2025-12-29,89,0.9555,0.0442,55.58,Critical,1
Karnataka,Bidar,93442.0,43858.0,137300.0,2025-03-01,2025-12-29,95,0.3194,0.6806,-8.06,Good,0
Karnataka,Bijapur,61890.0,31066.0,92956.0,2025-03-01,2025-12-29,95,0.3342,0.6658,-6.58,Good,0
Karnataka,Bijapur(KAR),13.0,1.0,14.0,2025-09-17,2025-12-25,12,0.0667,0.8667,-26.67,Excellent,0
Karnataka,Chamarajanagar,2112.0,1125.0,3237.0,2025-03-01,2025-12-29,93,0.3474,0.6523,-5.23,Good,0
Karnataka,Chamarajanagar *,64.0,56.0,120.0,2025-09-01,2025-12-27,62,0.4628,0.5289,7.11,Watch,0
Karnataka,Chamrajanagar,32741.0,15510.0,48251.0,2025-03-01,2025-12-29,95,0.3214,0.6785,-7.85,Good,0
Karnataka,Chamrajnagar,2498.0,1969.0,4467.0,2025-03-01,2025-12-29,93,0.4407,0.5591,4.09,Watch,0
Karnataka,Chickmagalur,24000.0,10752.0,34752.0,2025-03-01,2025-12-29,95,0.3094,0.6906,-9.06,Good,0
Karnataka,Chikkaballapur,49231.0,36727.0,85958.0,2025-03-01,2025-12-29,95,0.4273,0.5727,2.73,Watch,0
Karnataka,Chikkamagaluru,17176.0,11245.0,28421.0,2025-03-01,2025-12-29,95,0.3956,0.6043,-0.43,Good,0
Karnataka,Chikmagalur,1456.0,733.0,2189.0,2025-03-01,2025-12-29,94,0.3347,0.6648,-6.48,Good,0
Karnataka,Chitradurga,71809.0,48233.0,120042.0,2025-03-01,2025-12-29,95,0.4018,0.5982,0.18,Watch,0
Karnataka,Dakshina Kannada,87830.0,57984.0,145814.0,2025-03-01,2025-12-29,95,0.3977,0.6023,-0.23,Good,0
Karnataka,Davanagere,7116.0,3247.0,10363.0,2025-03-01,2025-12-29,95,0.3133,0.6866,-8.66,Good,0
Karnataka,Davangere,100772.0,34496.0,135268.0,2025-03-01,2025-12-29,95,0.255,0.745,-14.5,Good,0
Karnataka,Dharwad,105843.0,56025.0,161868.0,2025-03-01,2025-12-29,95,0.3461,0.6539,-5.39,Good,0
Karnataka,Gadag,46153.0,29064.0,75217.0,2025-03-01,2025-12-29,95,0.3864,0.6136,-1.36,Good,0
Karnataka,Gadag *,1470.0,875.0,2345.0,2025-03-01,2025-12-29,94,0.373,0.6266,-2.66,Good,0
Karnataka,Gulbarga,71997.0,24426.0,96423.0,2025-03-01,2025-12-29,95,0.2533,0.7467,-14.67,Good,0
Karnataka,Hasan,10733.0,8766.0,19499.0,2025-03-01,2025-12-29,95,0.4495,0.5504,4.96,Watch,0
Karnataka,Hassan,55626.0,39446.0,95072.0,2025-03-01,2025-12-29,95,0.4149,0.5851,1.49,Watch,0
Karnataka,Haveri,83873.0,58250.0,142123.0,2025-03-01,2025-12-29,95,0.4099,0.5901,0.99,Watch,0
Karnataka,Haveri *,1718.0,982.0,2700.0,2025-03-01,2025-12-29,92,0.3636,0.6361,-3.61,Good,0
Karnataka,Kalaburagi,80657.0,40642.0,121299.0,2025-03-01,2025-12-29,95,0.3351,0.6649,-6.49,Good,0
Karnataka,Kodagu,18593.0,11698.0,30291.0,2025-03-01,2025-12-29,95,0.3862,0.6138,-1.38,Good,0
Karnataka,Kolar,78001.0,47924.0,125925.0,2025-03-01,2025-12-29,95,0.3806,0.6194,-1.94,Good,0
Karnataka,Koppal,70114.0,43961.0,114075.0,2025-03-01,2025-12-29,95,0.3854,0.6146,-1.46,Good,0
Karnataka,Mandya,76099.0,40700.0,116799.0,2025-03-01,2025-12-29,95,0.3485,0.6515,-5.15,Good,0
Karnataka,Mysore,59817.0,21680.0,81497.0,2025-03-01,2025-12-29,95,0.266,0.734,-13.4,Good,0
Karnataka,Mysuru,63037.0,37737.0,100774.0,2025-03-01,2025-12-29,95,0.3745,0.6255,-2.55,Good,0
Karnataka,Raichur,129587.0,49173.0,178760.0,2025-03-01,2025-12-29,95,0.2751,0.7249,-12.49,Good,0
